G_2598	-0.0359	0.0093
G_2599	-0.0141	-0.0651
G_2600	0.004	0.0428
G_2601	-0.033	-0.0787
G_2602	-0.0272	0.0171
G_2603	-0.0382	0.008
G_2604	-0.0301	-0.0754
G_2605	-0.0154	0.0269
G_2606	-0.0326	0.0096
G_2607	0.0033	-0.0529
G_2608	-0.0293	0.0146
G_2609	-0.0386	-0.0802
G_2610	-0.0111	-0.0612
G_2611	-0.0309	-0.0746
G_2612	-0.0379	-0.0816
G_2613	-0.0359	-0.0827
G_2614	0.1226	0.0324
G_2615	-0.031	0.0093
G_2616	-0.0207	0.0143
G_2617	-0.0344	-0.077
G_2618	0.0129	-0.054
G_2619	-0.0378	0.0084
G_2620	-0.0356	-0.0822
G_2621	-0.0364	0.0085
G_2622	-0.0321	0.0114
G_2623	-0.027	-0.0706
G_2624	-0.0257	0.0144
G_2625	-0.0368	-0.0812
G_2626	-0.034	0.0082
G_2627	-0.0244	-0.0771
G_2628	-0.0222	0.0276
G_2629	-0.0355	0.0116
G_2630	-0.0347	0.0103
G_2631	-0.0336	0.0084
G_2632	-0.0243	0.0223
G_2633	-0.0371	0.0081
G_2634	-0.0328	0.0112
G_2635	-0.0354	-0.0815
G_2636	-0.0383	0.0089
G_2637	-0.0292	0.0135
G_2638	-0.0238	0.02
G_2639	-0.0282	-0.076
G_2640	-0.0381	0.0098
G_2641	0.0302	0.0618
G_2642	-0.0372	-0.0806
G_2643	0.1297	0.0926
G_2644	-0.0331	-0.0818
G_2645	-0.0138	0.0316
G_2646	-0.0348	0.0098
G_2647	-0.0156	0.033
G_2648	-0.035	-0.0797
G_2649	-0.0369	0.0081
G_2650	-0.0002	-0.0279
G_2651	-0.0325	-0.0776
G_2652	0.0122	0.0626
G_2653	-0.0376	-0.0821
G_2654	-0.0106	-0.0472
G_2655	-0.0356	-0.0794
G_2656	0.1867	0.2607
G_2657	0.014	0.0581
G_2658	-0.035	0.0078
G_2659	-0.031	-0.0729
G_2660	-0.0297	-0.0763
G_2661	-0.0331	-0.0776
G_2662	0.0783	0.039
G_2663	0.0212	0.0777
G_2664	-0.031	0.0142
G_2665	-0.0347	0.0113
G_2666	-0.0311	0.0138
G_2667	-0.0278	0.0222
G_2668	-0.0258	-0.0758
G_2669	-0.0357	0.0081
G_2670	-0.0377	0.0135
G_2671	-0.0131	0.0325
G_2672	-0.0217	0.0215
G_2673	-0.0135	-0.0583
G_2674	-0.0297	-0.0762
G_2675	-0.0339	-0.0816
G_2676	-0.028	-0.0775
G_2677	0.1562	0.0698
G_2678	-0.0333	0.0099
G_2679	0.1177	0.2794
G_2680	0.0469	-0.0293
G_2681	0.0334	-0.0378
G_2682	0.0117	0.0543
G_2683	-0.0192	0.0318
G_2684	-0.0369	-0.0812
G_2685	-0.0336	0.0138
G_2686	-0.0386	0.0077
G_2687	0.2943	0.2235
G_2688	-0.0171	0.0233
G_2689	0.0078	-0.0491
G_2690	-0.0258	-0.0696
G_2691	-0.0301	0.0161
G_2692	-0.0288	-0.0783
G_2693	-0.0338	-0.0823
G_2694	-0.0328	0.0109
G_2695	-0.0371	-0.0809
G_2696	-0.02	-0.0592
G_2697	-0.0124	-0.0645
G_2698	-0.0281	0.014
G_2699	-0.0276	0.0254
G_2700	-0.0326	-0.0784
G_2701	-0.0358	0.0083
G_2702	0.0409	0.0627
G_2703	-0.0297	0.013
G_2704	-0.033	0.0101
G_2705	-0.0207	0.0195
G_2706	0.0239	0.1325
G_2707	-0.0169	0.0306
G_2708	-0.0301	-0.0783
G_2709	-0.0345	0.0078
G_2710	0.0768	0.0904
G_2711	0.1398	0.2348
G_2712	-0.0344	-0.0796
G_2713	-0.0303	0.0127
G_2714	-0.0324	0.0105
G_2715	-0.0355	-0.0823
G_2716	-0.0276	0.0142
G_2717	-0.0351	0.0106
G_2718	0.0391	0.0875
G_2719	-0.0329	0.0121
G_2720	-0.037	0.0104
G_2721	-0.0347	0.0087
G_2722	0.1159	0.0924
G_2723	-0.0374	0.0084
G_2724	-0.0338	-0.0812
G_2725	-0.0358	-0.0819
G_2726	0.0948	-0.0061
G_2727	-0.004	-0.0649
G_2728	-0.0384	0.009
G_2729	0.1083	0.0144
G_2730	-0.0351	-0.0796
G_2731	-0.0213	-0.0653
G_2732	-0.0344	0.0112
G_2733	-0.0108	-0.057
G_2734	-0.0349	0.0095
G_2735	-0.0301	0.0168
G_2736	-0.0352	0.0116
G_2737	-0.0358	-0.0798
G_2738	-0.0348	-0.08
G_2739	0.0096	0.05
G_2740	-0.0338	0.0103
G_2741	-0.0282	0.0171
G_2742	-0.0338	0.0119
G_2743	-0.032	0.0109
G_2744	-0.0297	0.0115
G_2745	-0.0299	0.0118
G_2746	-0.0348	-0.0809
G_2747	-0.0286	0.0181
G_2748	0.0208	0.057
G_2749	-0.0382	-0.0823
G_2750	-0.0327	0.0119
G_2751	-0.0331	-0.0827
G_2752	-0.0383	0.0086
G_2753	0.0118	0.0369
G_2754	-0.0225	0.0182
G_2755	0.0387	0.0308
G_2756	0.0731	0.1446
G_2757	0.088	0.0098
G_2758	-0.0354	-0.0818
G_2759	0.0561	-0.0502
G_2760	-0.0352	-0.0772
G_2761	-0.0284	0.0165
G_2762	0.007	-0.0624
G_2763	-0.031	-0.0772
G_2764	-0.0176	-0.0575
G_2765	0.1975	0.2323
G_2766	0.3174	0.3887
G_2767	-0.0372	-0.082
G_2768	0.0746	0.1691
G_2769	0.0572	-0.0407
G_2770	-0.0351	-0.0806
G_2771	-0.0186	-0.0599
G_2772	-0.0382	0.0089
G_2773	0.0192	-0.02
G_2774	-0.0377	-0.0821
G_2775	-0.0118	-0.067
G_2776	-0.0274	-0.0752
G_2777	0.0004	0.039
G_2778	-0.0317	0.0114
G_2779	-0.0003	-0.0568
G_2780	-0.035	-0.0782
G_2781	0.2215	0.2857
G_2782	-0.0359	0.0089
G_2783	-0.0303	-0.0805
G_2784	-0.0019	0.0364
G_2785	-0.0243	0.024
G_2786	-0.0189	-0.068
G_2787	-0.0364	-0.0809
G_2788	-0.0349	0.0097
G_2789	-0.0265	-0.0745
G_2790	-0.0305	0.0188
G_2791	0.0986	0.0357
G_2792	0.0102	0.0685
G_2793	-0.0293	-0.0804
G_2794	-0.0366	0.0105
G_2795	-0.0348	0.0082
G_2796	-0.0329	0.0105
G_2797	-0.0335	-0.0768
G_2798	-0.0231	0.0242
G_2799	-0.0356	0.0086
G_2800	-0.0218	0.026
G_2801	-0.0182	0.0248
G_2802	-0.0357	-0.0815
G_2803	-0.0315	0.013
G_2804	-0.0385	-0.0822
G_2805	-0.0327	0.0094
G_2806	0.1591	0.1601
G_2807	-0.0298	0.0135
G_2808	-0.0329	-0.08
G_2809	0.0466	0.0962
G_2810	-0.0391	0.0075
G_2811	0.0804	-0.0001
G_2812	-0.0246	0.0186
G_2813	-0.0373	0.0103
G_2814	-0.0221	0.0215
G_2815	-0.0197	-0.067
G_2816	-0.0277	-0.0767
G_2817	-0.0233	-0.0754
G_2818	-0.0195	0.0307
G_2819	-0.0342	0.0078
G_2820	-0.0347	-0.0823
G_2821	-0.0349	0.0122
G_2822	-0.0065	-0.0477
G_2823	-0.0216	-0.0747
G_2824	-0.0282	-0.0807
G_2825	-0.0302	0.0163
G_2826	0.1246	-0.0348
G_2827	-0.0339	0.0098
G_2828	-0.0255	-0.0676
G_2829	-0.0336	-0.0802
G_2830	-0.0304	-0.0763
G_2831	-0.015	0.035
G_2832	0.091	0.104
G_2833	-0.0362	0.0074
G_2834	0.0239	-0.0261
G_2835	-0.0016	-0.0583
G_2836	-0.0347	0.0102
G_2837	-0.0329	0.0125
G_2838	-0.0389	-0.0813
G_2839	-0.034	-0.0797
G_2840	-0.0259	-0.0714
G_2841	-0.0341	0.0081
G_2842	-0.0366	0.0101
G_2843	-0.0343	-0.0795
G_2844	-0.0361	0.0103
G_2845	-0.0374	-0.0822
G_2846	-0.0247	0.0155
G_2847	-0.0366	-0.0822
G_2848	0.0803	0.1495
G_2849	-0.0345	-0.0821
G_2850	-0.0183	0.0294
G_2851	-0.0335	0.0111
G_2852	0.0401	0.0866
G_2853	-0.0181	-0.0633
G_2854	-0.0258	0.0126
G_2855	0.0106	0.0638
G_2856	-0.0384	-0.0827
G_2857	-0.0216	-0.0761
G_2858	-0.0311	0.0101
G_2859	-0.0332	0.0079
G_2860	-0.0369	-0.0806
G_2861	-0.03	0.0149
G_2862	-0.0263	-0.0601
G_2863	-0.0352	-0.0808
G_2864	-0.0106	0.0314
G_2865	-0.0359	-0.0822
G_2866	0.2251	0.3291
G_2867	0.1478	0.2057
G_2868	-0.0367	-0.0818
G_2869	-0.0321	-0.0806
G_2870	-0.0344	0.0123
G_2871	-0.0349	0.0097
G_2872	-0.016	-0.0613
G_2873	0.0053	-0.0515
G_2874	0.1368	0.026
G_2875	-0.0166	0.0276
G_2876	-0.0011	-0.049
G_2877	-0.002	-0.0379
G_2878	-0.0329	-0.0822
G_2879	0.0065	0.0563
G_2880	-0.0248	0.0217
G_2881	0.0025	0.0531
G_2882	-0.026	0.0185
G_2883	-0.032	0.0098
G_2884	-0.0316	-0.0786
G_2885	-0.0369	0.008
G_2886	-0.0352	0.0083
G_2887	-0.0279	0.0145
G_2888	-0.0299	0.0128
G_2889	-0.0376	-0.0818
G_2890	-0.0371	-0.0822
G_2891	0.0371	0.0776
G_2892	-0.0371	-0.0825
G_2893	-0.0356	-0.081
G_2894	-0.0371	-0.0814
G_2895	0.0183	0.0652
G_2896	-0.0251	0.0209
G_2897	-0.0211	-0.0711
G_2898	-0.0389	-0.0821
G_2899	-0.0361	-0.078
G_2900	-0.0295	-0.074
G_2901	-0.039	0.0082
G_2902	-0.034	-0.0742
G_2903	-0.039	0.0073
G_2904	-0.0242	-0.0771
G_2905	0.5378	0.3097
G_2906	-0.0346	0.0094
G_2907	-0.0289	0.0312
G_2908	0.0439	-0.0008
G_2909	-0.0359	-0.0817
G_2910	-0.0378	-0.081
G_2911	-0.0303	-0.0801
G_2912	-0.036	0.0081
G_2913	-0.0244	0.0195
G_2914	-0.0339	0.0094
G_2915	-0.0384	0.0083
G_2916	-0.0342	-0.0817
G_2917	-0.0314	0.0157
G_2918	0.0239	-0.0027
G_2919	-0.035	-0.0826
G_2920	0.1663	0.0546
G_2921	-0.0272	0.0217
G_2922	-0.0313	0.013
G_2923	0.0035	-0.0244
G_2924	-0.0189	0.0272
G_2925	-0.0388	-0.0818
G_2926	-0.0292	-0.0777
G_2927	-0.036	0.0093
G_2928	-0.0216	-0.0692
G_2929	-0.0273	-0.0737
G_2930	0.0918	0.0151
G_2931	0.1826	0.1671
G_2932	0.1083	0.0216
G_2933	-0.0244	0.0252
G_2934	0.0142	0.0446
G_2935	-0.0343	0.0103
G_2936	-0.0346	-0.0806
G_2937	-0.0357	0.0097
G_2938	-0.0225	-0.0697
G_2939	-0.0347	0.0081
G_2940	-0.033	0.0107
G_2941	-0.03	0.0107
G_2942	-0.0348	0.0101
G_2943	-0.03	0.0145
G_2944	-0.0137	-0.0516
G_2945	-0.0143	-0.0684
G_2946	-0.0319	-0.0766
G_2947	0.0376	-0.0185
G_2948	-0.0356	-0.0821
G_2949	-0.0312	0.0171
G_2950	-0.0358	0.01
G_2951	0.0293	0.0765
G_2952	-0.0061	-0.0486
G_2953	0.0239	0.0769
G_2954	-0.0346	0.0097
G_2955	-0.0263	-0.0718
G_2956	-0.0371	-0.0824
G_2957	-0.033	-0.0826
G_2958	-0.0243	-0.0748
G_2959	-0.0233	0.0233
G_2960	0.0088	0.0975
G_2961	-0.0258	0.0135
G_2962	-0.0351	0.009
G_2963	-0.0139	0.0288
G_2964	-0.0155	0.0296
G_2965	-0.0348	0.0106
G_2966	-0.0337	0.0089
G_2967	-0.0357	-0.0815
G_2968	-0.031	0.0114
G_2969	-0.0313	-0.0809
G_2970	-0.0261	-0.0724
G_2971	-0.0319	-0.0813
G_2972	-0.0361	0.0076
G_2973	-0.0297	0.0121
G_2974	-0.0241	-0.0718
G_2975	0.0225	0.0973
G_2976	-0.0337	0.012
G_2977	0.1188	0.0671
G_2978	-0.0322	0.0107
G_2979	-0.034	0.0107
G_2980	-0.0331	-0.0814
G_2981	-0.0214	-0.0714
G_2982	-0.0359	-0.0802
G_2983	0.0527	0.1065
G_2984	-0.0335	-0.0814
G_2985	-0.0382	-0.081
G_2986	-0.0226	-0.071
G_2987	0.1631	0.08
G_2988	-0.0361	-0.0824
G_2989	-0.0331	-0.0812
G_2990	-0.0372	0.0102
G_2991	-0.0287	0.0133
G_2992	-0.0342	0.0118
G_2993	-0.0325	-0.0815
G_2994	-0.0163	-0.0717
G_2995	-0.0164	0.0274
G_2996	-0.033	-0.0798
G_2997	-0.0305	0.0166
G_2998	-0.0004	-0.0537
G_2999	-0.0349	-0.0803
G_3000	-0.0209	0.0252
G_3001	-0.0346	0.0096
G_3002	-0.0327	-0.0812
G_3003	-0.0123	-0.0585
G_3004	-0.0186	0.0274
G_3005	-0.0317	0.0146
G_3006	0.1529	0.13
G_3007	-0.0328	0.0084
G_3008	-0.0361	0.0083
G_3009	-0.0241	-0.0707
G_3010	-0.0356	-0.0796
G_3011	-0.0331	-0.0822
G_3012	-0.0347	-0.0815
G_3013	-0.0059	0.0309
G_3014	-0.014	0.0296
G_3015	-0.0303	-0.0761
G_3016	-0.0295	0.0153
G_3017	-0.0354	-0.0791
G_3018	0.0042	0.0512
G_3019	-0.0367	-0.0781
G_3020	0.2084	0.3405
G_3021	0.0258	0.0022
G_3022	-0.0296	0.0159
G_3023	-0.029	0.0202
G_3024	-0.0341	0.0092
G_3025	-0.0346	0.0138
G_3026	-0.0312	-0.0779
G_3027	-0.0347	0.0098
G_3028	-0.0372	-0.0824
G_3029	0.4453	0.2646
G_3030	-0.0386	-0.0824
G_3031	-0.0038	-0.0527
G_3032	-0.0367	0.0088
G_3033	-0.0284	0.0134
G_3034	0.114	0.1929
G_3035	-0.031	0.014
G_3036	-0.0341	-0.0824
G_3037	-0.0272	-0.0735
G_3038	-0.0293	0.0145
G_3039	-0.034	0.009
G_3040	0.0393	-0.0029
G_3041	-0.0287	0.0179
G_3042	-0.0353	0.0099
G_3043	-0.0375	-0.08
G_3044	0.0821	-0.0092
G_3045	0.239	0.0019
G_3046	0.089	0.0018
G_3047	-0.0331	0.0117
G_3048	-0.0357	0.0092
G_3049	-0.0268	-0.0775
G_3050	-0.0342	-0.08
G_3051	-0.0307	0.0147
G_3052	-0.0354	0.0104
G_3053	-0.0159	0.0246
G_3054	-0.0367	-0.0805
G_3055	0.0305	0.0014
G_3056	-0.0347	-0.0817
G_3057	-0.0253	-0.0721
G_3058	0.0271	-0.0326
G_3059	0.3298	0.4039
G_3060	-0.0382	0.0086
G_3061	-0.0379	0.0081
G_3062	-0.0341	0.0095
G_3063	-0.0362	-0.0822
G_3064	-0.0258	0.0158
G_3065	-0.0374	0.0086
G_3066	-0.0364	-0.0829
G_3067	-0.0204	0.0286
G_3068	-0.0377	0.0082
G_3069	-0.0347	-0.0816
G_3070	-0.0356	-0.0768
G_3071	0.1708	0.2061
G_3072	-0.0064	0.0496
G_3073	-0.0241	0.0174
G_3074	-0.0325	0.013
G_3075	-0.0317	-0.0783
G_3076	-0.0354	-0.08
G_3077	-0.0301	-0.0776
G_3078	-0.0357	-0.082
G_3079	0.0142	-0.0517
G_3080	0.0827	-0.021
G_3081	-0.0368	0.0079
G_3082	-0.0304	0.0173
G_3083	-0.0337	-0.0803
G_3084	0.1479	0.2263
G_3085	-0.016	0.0282
G_3086	-0.0372	0.0118
G_3087	-0.0036	0.0535
G_3088	-0.0325	0.0092
G_3089	0.0291	0.0822
G_3090	-0.0378	-0.0801
G_3091	-0.0165	0.0347
G_3092	0.1195	0.0609
G_3093	-0.0279	0.016
G_3094	-0.0285	-0.0786
G_3095	-0.0298	-0.075
G_3096	-0.0248	-0.0744
G_3097	-0.0345	0.0085
G_3098	-0.0308	-0.0757
G_3099	-0.035	0.0083
G_3100	-0.0251	-0.0713
G_3101	-0.0275	0.0135
G_3102	0.3534	0.1333
G_3103	-0.0251	0.0203
G_3104	-0.037	0.0078
G_3105	-0.0082	0.0264
G_3106	-0.0359	0.0076
G_3107	-0.0244	-0.0695
G_3108	-0.0343	-0.0817
G_3109	-0.0276	-0.0794
G_3110	0.2639	0.3988
G_3111	-0.0244	0.0216
G_3112	-0.0147	-0.0631
G_3113	0.0231	0.0797
G_3114	-0.0345	-0.0813
G_3115	-0.0358	-0.0782
G_3116	-0.0369	0.0078
G_3117	-0.0357	0.0099
G_3118	-0.0371	-0.0829
G_3119	-0.022	-0.0553
G_3120	-0.0219	0.0163
G_3121	-0.0389	0.008
G_3122	-0.0362	-0.0818
G_3123	-0.0271	0.0149
G_3124	-0.0348	-0.0779
G_3125	0.0705	0.0254
G_3126	-0.0376	0.0097
G_3127	-0.0382	-0.0821
G_3128	-0.0335	0.0113
G_3129	-0.0338	0.0102
G_3130	-0.0337	0.0128
G_3131	-0.0362	-0.0779
G_3132	-0.0351	0.011
G_3133	-0.0358	-0.0826
G_3134	-0.0252	0.0161
G_3135	-0.0314	0.0162
G_3136	0.0016	0.0469
G_3137	-0.0364	0.0093
G_3138	0.0238	-0.0138
G_3139	0.0041	-0.0568
G_3140	-0.0297	0.0199
G_3141	0.0553	0.03
G_3142	-0.0295	0.0124
G_3143	0.04	-0.0157
G_3144	-0.025	0.0198
G_3145	-0.0219	-0.0691
G_3146	-0.031	0.0096
G_3147	-0.0345	-0.0756
G_3148	-0.0361	0.0099
G_3149	-0.0348	0.0079
G_3150	-0.0072	-0.0556
G_3151	-0.0367	-0.0774
G_3152	-0.0363	-0.0809
G_3153	-0.0327	0.0121
G_3154	-0.0354	-0.0812
G_3155	-0.0339	0.0115
G_3156	-0.0303	-0.0784
G_3157	-0.0366	-0.0805
G_3158	0.0057	0.053
G_3159	0.005	-0.0603
G_3160	-0.024	0.0235
G_3161	0.054	0.1232
G_3162	-0.0185	-0.0748
G_3163	-0.0385	-0.0822
G_3164	-0.0266	-0.0715
G_3165	-0.037	-0.0798
G_3166	0.054	0.0078
G_3167	-0.0386	-0.0822
G_3168	-0.0372	0.0109
G_3169	0.0736	-0.0087
G_3170	-0.0138	-0.0633
G_3171	-0.0171	0.0277
G_3172	-0.0287	0.0144
G_3173	-0.0292	0.0112
G_3174	-0.037	-0.0821
G_3175	-0.0267	-0.0656
G_3176	-0.0275	0.0145
G_3177	-0.0298	-0.0756
G_3178	-0.0378	-0.0803
G_3179	-0.0319	-0.0806
G_3180	0.0825	0.1501
G_3181	-0.0385	-0.0822
G_3182	-0.0316	-0.0791
G_3183	-0.0362	-0.0815
G_3184	0.0336	-0.0109
G_3185	-0.0192	-0.0642
G_3186	-0.0284	-0.0803
G_3187	-0.0374	0.0086
G_3188	-0.0302	0.0125
G_3189	0.1269	0.1848
G_3190	0.2098	0.1082
G_3191	0.0488	-0.0081
G_3192	-0.0371	0.0096
G_3193	-0.0356	0.012
G_3194	-0.0271	0.0204
G_3195	-0.0326	-0.0817
G_3196	-0.0346	0.0092
G_3197	-0.0177	0.029
G_3198	-0.0332	0.0124
G_3199	-0.0106	0.0348
G_3200	-0.0283	-0.0745
G_3201	-0.0321	-0.0799
G_3202	-0.0196	0.0161
G_3203	-0.0269	0.0149
G_3204	-0.0347	-0.0818
G_3205	0.2807	0.3579
G_3206	-0.0375	0.009
G_3207	-0.0381	0.0089
G_3208	0.0857	-0.0041
G_3209	-0.0317	-0.0763
G_3210	-0.0309	-0.0802
G_3211	-0.031	0.0136
G_3212	-0.0104	-0.0543
G_3213	-0.0124	-0.0573
G_3214	-0.0333	0.0087
G_3215	-0.0352	0.0096
G_3216	0.0063	-0.0451
G_3217	-0.0386	-0.0814
G_3218	0.0018	0.0461
G_3219	-0.0303	0.0101
G_3220	-0.0359	0.0114
G_3221	-0.0318	0.0107
G_3222	-0.035	-0.0813
G_3223	0.1247	0.0326
G_3224	-0.0297	0.0174
G_3225	-0.0361	-0.0823
G_3226	-0.0252	-0.0748
G_3227	0.0077	0.0694
G_3228	-0.028	-0.0776
G_3229	0.1215	0.0403
G_3230	0	-0.0645
G_3231	-0.0357	-0.0807
G_3232	0.0119	-0.0037
G_3233	-0.0377	-0.0802
G_3234	-0.0338	0.0133
G_3235	-0.0269	0.0143
G_3236	-0.0319	-0.0803
G_3237	-0.0092	0.0317
G_3238	-0.0316	0.0094
G_3239	-0.0086	-0.0579
G_3240	0.1187	0.1708
G_3241	0.1366	0.0563
G_3242	-0.0333	-0.0801
G_3243	-0.0353	-0.0825
G_3244	-0.0363	-0.0818
G_3245	-0.0381	0.0082
G_3246	-0.0382	-0.0828
G_3247	-0.0326	-0.0791
G_3248	-0.0106	-0.0623
G_3249	-0.0356	0.009
G_3250	-0.0269	0.0176
G_3251	-0.0356	-0.0816
G_3252	-0.0369	-0.0812
G_3253	0.0183	-0.0323
G_3254	-0.0332	0.0099
G_3255	-0.0335	0.0095
G_3256	0.0554	-0.003
G_3257	0.2403	0.1247
G_3258	-0.0365	-0.0828
G_3259	0.1833	0.2141
G_3260	-0.0332	-0.0814
G_3261	-0.0203	0.0284
G_3262	-0.0362	0.0082
G_3263	0.0132	0.0596
G_3264	-0.0104	0.0285
G_3265	-0.0389	0.0096
G_3266	-0.0361	0.0108
G_3267	-0.0348	0.0105
G_3268	-0.0269	0.0144
G_3269	-0.0287	0.0171
G_3270	-0.0344	0.0099
G_3271	0.2401	0.3625
G_3272	-0.0254	0.0193
G_3273	0.0188	-0.0294
G_3274	-0.0333	-0.0779
G_3275	-0.0192	0.0249
G_3276	-0.0287	-0.0765
G_3277	-0.0297	0.0133
G_3278	-0.0372	-0.0828
G_3279	0.0665	0.0013
G_3280	-0.0107	0.0347
G_3281	-0.0387	0.0074
G_3282	-0.0332	-0.0828
G_3283	-0.0345	-0.0795
G_3284	-0.0307	0.0113
G_3285	-0.0344	-0.0774
G_3286	0.0395	0.1035
G_3287	-0.0385	-0.0823
G_3288	-0.0341	0.0095
G_3289	-0.0247	0.018
G_3290	-0.0272	0.0175
G_3291	-0.0317	-0.0796
G_3292	-0.0335	0.0081
G_3293	-0.0272	0.0144
G_3294	0.002	-0.0534
G_3295	-0.0354	-0.0826
G_3296	-0.0367	-0.0816
G_3297	-0.0077	-0.0625
G_3298	0.1328	-0.0013
G_3299	-0.0086	-0.0434
G_3300	-0.0309	0.0128
G_3301	-0.0379	-0.0814
G_3302	-0.0298	0.0133
G_3303	-0.0346	-0.0814
G_3304	-0.0346	-0.0823
G_3305	-0.034	0.0102
G_3306	-0.0372	-0.0811
G_3307	0.2991	0.1642
G_3308	-0.0346	0.0115
G_3309	0.036	-0.0397
G_3310	-0.0144	-0.0638
G_3311	0.0201	-0.0383
G_3312	0.0911	0.0047
G_3313	-0.0377	0.008
G_3314	0.0244	-0.0386
G_3315	-0.0367	-0.0822
G_3316	-0.0316	0.016
G_3317	-0.0373	0.0088
G_3318	-0.0345	0.0093
G_3319	-0.0215	0.0194
G_3320	-0.034	0.0138
G_3321	0.2081	0.2366
G_3322	-0.0336	0.0115
G_3323	0.0364	0.0809
G_3324	-0.0336	0.0122
G_3325	-0.0378	0.0094
G_3326	0.0427	0.0836
G_3327	0.108	0.0023
G_3328	-0.0344	-0.0801
G_3329	-0.0347	0.0107
G_3330	-0.0326	-0.0784
G_3331	-0.0348	-0.0812
G_3332	-0.0368	-0.08
G_3333	-0.0367	0.0082
G_3334	-0.035	-0.0822
G_3335	0.0633	-0.0002
G_3336	0.0001	0.0642
G_3337	-0.0373	-0.0782
G_3338	-0.0213	-0.066
G_3339	0.073	0.0336
G_3340	-0.0145	0.03
G_3341	-0.0292	0.0146
G_3342	-0.0343	-0.0816
G_3343	-0.0371	-0.0808
G_3344	-0.0358	0.0082
G_3345	0.0417	-0.0296
G_3346	-0.0347	-0.0811
G_3347	0.0784	0.1987
G_3348	-0.0366	-0.0815
G_3349	0.0112	-0.045
G_3350	0.0033	-0.047
G_3351	-0.0244	0.0222
G_3352	-0.0284	0.0144
G_3353	-0.0349	0.008
G_3354	-0.0273	0.0148
G_3355	-0.0204	0.0245
G_3356	-0.0342	0.009
G_3357	0.0054	-0.0542
G_3358	0.0983	-0.015
G_3359	0.5202	0.4056
G_3360	0.0025	-0.0505
G_3361	-0.0345	-0.0816
G_3362	-0.0378	-0.0819
G_3363	-0.0312	0.0133
G_3364	-0.0356	0.008
G_3365	-0.0355	-0.0794
G_3366	-0.0307	0.0104
G_3367	-0.0331	-0.0787
G_3368	0.4718	0.224
G_3369	0.0472	-0.0109
G_3370	-0.0097	0.0418
G_3371	-0.0368	0.0083
G_3372	-0.0318	0.0103
G_3373	-0.0264	0.0221
G_3374	-0.0361	-0.0819
G_3375	-0.0371	0.01
G_3376	0.0043	0.0415
G_3377	0.004	-0.055
G_3378	-0.0064	-0.0517
G_3379	-0.0377	0.0083
G_3380	-0.0199	-0.0719
G_3381	-0.037	0.0104
G_3382	-0.0242	-0.0737
G_3383	0.0762	-0.0224
G_3384	0.0662	-0.0201
G_3385	-0.0189	-0.0499
G_3386	-0.0156	0.0296
G_3387	-0.004	-0.0606
G_3388	-0.023	-0.0735
G_3389	-0.031	0.0142
G_3390	-0.0313	0.013
G_3391	-0.0355	-0.0819
G_3392	-0.0184	0.0284
G_3393	-0.0332	0.0078
G_3394	-0.0221	0.0345
G_3395	0.0269	0.0766
G_3396	-0.0384	-0.0816
G_3397	-0.0359	0.0103
G_3398	-0.0149	-0.0747
G_3399	0.0092	-0.0257
G_3400	-0.0381	0.0075
G_3401	-0.0182	-0.0666
G_3402	-0.0373	0.0102
G_3403	-0.0386	0.007
G_3404	0.0493	-0.0269
G_3405	0.0405	-0.0299
G_3406	-0.0297	0.0137
G_3407	-0.0361	0.0083
G_3408	-0.0301	0.0109
G_3409	-0.0372	0.0081
G_3410	-0.0346	0.0116
G_3411	-0.032	-0.0798
G_3412	-0.0341	0.0117
G_3413	-0.0058	-0.0672
G_3414	-0.0284	-0.0811
G_3415	-0.0362	-0.0819
G_3416	-0.0361	0.0079
G_3417	-0.025	-0.0573
G_3418	-0.0358	-0.0829
G_3419	0.213	0.271
G_3420	0.019	-0.0561
G_3421	-0.0304	0.0153
G_3422	0.078	0.0323
G_3423	0.0512	-0.0093
G_3424	-0.0355	-0.0782
G_3425	-0.0122	-0.0731
G_3426	-0.0357	-0.0774
G_3427	-0.0363	0.0099
G_3428	-0.0374	-0.0827
G_3429	0.0504	-0.0139
G_3430	-0.0377	0.0085
G_3431	-0.0351	-0.081
G_3432	0.2171	0.0752
G_3433	-0.0212	0.0257
G_3434	-0.0351	0.0091
G_3435	-0.0234	-0.066
G_3436	-0.0157	-0.0751
G_3437	-0.0379	0.0079
G_3438	-0.0359	-0.0774
G_3439	-0.0226	-0.075
G_3440	-0.0329	0.0111
G_3441	-0.0257	-0.0733
G_3442	0.0644	0.0969
G_3443	0.1205	0.202
G_3444	0.0413	0.1285
G_3445	0.0853	0.0738
G_3446	-0.0059	-0.0643
G_3447	-0.012	-0.0585
G_3448	-0.0345	-0.0824
G_3449	-0.0366	0.0083
G_3450	0.1842	0.0442
G_3451	-0.0377	0.0083
G_3452	-0.0223	-0.0748
G_3453	-0.0308	-0.0776
G_3454	-0.027	-0.076
G_3455	-0.0345	-0.0821
G_3456	0.167	0.0863
G_3457	-0.0242	-0.0735
G_3458	-0.0247	0.0156
G_3459	-0.0256	0.0155
G_3460	-0.0044	-0.0495
G_3461	-0.0348	0.008
G_3462	-0.0118	0.0264
G_3463	-0.0168	0.0284
G_3464	-0.0092	0.0225
G_3465	-0.0351	0.0088
G_3466	-0.0226	-0.0747
G_3467	-0.0349	0.0105
G_3468	-0.0348	0.0107
G_3469	-0.0026	-0.0607
